OrganisationID,OrganisationCode,OrganisationType,SubType,OrganisationStatus,IsPimsManaged,OrganisationName,Address1,Address2,Address3,City,County,Postcode,Latitude,Longitude
3885139,AP9,Trust,Independent,Visible,FALSE,Create Health Limited,150 Cheapside,,,London,Greater London,EC2V 6ET,51.51511002,-9.67E-02
3994654,APE,Trust,Independent,Visible,FALSE,Richmond General Practice Alliance Ltd,Tudor House,26 Upper Teddington Road,Hampton Wick,Kingston Upon Thames,Surrey,KT1 4DY,51.41560364,-0.313068211
3994757,RCS,Trust,Acute,Visible,FALSE,Nottingham City Hospital NHS Trust,Hucknall Road,,,Nottingham,Nottinghamshire,NG5 1PB,52.9892807,-1.160045147
3994951,RW9,Trust,Acute,Visible,FALSE,South Of Tyne And Wearside Mental Health NHS Trust,Cherry Knowle Hospital,Ryhope,,Sunderland,Tyne And Wear,SR2 0NB,54.86148834,-1.375652432
3994986,RXD,Trust,Acute,Visible,FALSE,East Sussex County Healthcare NHS Trust,Bowhill,,,,,,,
3995188,APD,Trust,Independent,Visible,FALSE,London Medical Associates Limited,Ramsay House,Vera Avenue,,London,Greater London,N21 1RA,51.64237595,-9.86E-02
3995213,RGZ,Trust,Acute,Visible,FALSE,Queen Mary's Sidcup NHS Trust,Queen Mary's Hospital,Frognal Avenue,,Sidcup,Kent,DA14 6LT,51.41863632,0.10326755
3995298,RW8,Trust,Acute,Visible,FALSE,West Sussex Health And Social Care NHS Trust,Trust Headquarters,Arundel Road,,Worthing,West Sussex,BN13 3EP,50.84120941,-0.411147565
3995441,APG,Trust,Independent,Visible,FALSE,Kingston General Practice Chambers Limited,West Barnes Surgery,229 West Barnes Lane,,New Malden,Surrey,KT3 6JD,51.39764404,-0.233657867
3995609,APH,Trust,Independent,Visible,FALSE,Trust Primary Care Ltd,Saltaire Medical Practice,Richmond Road,,Shipley,West Yorkshire,BD18 4RX,53.83460617,-1.791487694
3995612,APK,Trust,Independent,Visible,FALSE,West Wakefield Health And Wellbeing Limited,66 Wakefield Road,,,Ossett,West Yorkshire,WF5 9JS,53.68549728,-1.572871208
3995614,AQQ,Trust,Independent,Visible,FALSE,Thurleigh Road Practice,88A Thurleigh Road,Balham,,London,Greater London,SW12 8TT,51.45278931,-0.155175954
4105444,APN,Trust,Independent,Visible,FALSE,Health First Alw Community Interest Company,Health First Community Centre,Queen Street,Golborne,Warrington,Cheshire,WA3 3AF,53.47639465,-2.5963521
4105497,APQ,Trust,Independent,Visible,FALSE,Primegp Plc,Stoneythorpe Hall,,,Southam,Warwickshire,CV47 2DL,52.25222015,-1.414024711
4105522,APJ,Trust,Independent,Visible,FALSE,South Warwickshire Gp Limited,C/O Waterside Medical Centre,Court Street,,Leamington Spa,Warwickshire,CV31 2BB,52.2828598,-1.530466318
4105528,APL,Trust,Independent,Visible,FALSE,Beacon Health Strategies UK Limited,11-13 Cavendish Square,,,London,Greater London,W1G 0AN,51.51718903,-0.145152166
4105530,APM,Trust,Independent,Visible,FALSE,Gloucester Gp Consortium Ltd,Gloucester Health Access Centre,121-131 Eastgate Street,,Gloucester,Gloucestershire,GL1 1PX,51.86248398,-2.240112543
4105545,APP,Trust,Independent,Visible,FALSE,Easy Imaging And Mri,Easy Imaging Plymouth,Consultant Radiologists,Po Box 231,Plymouth,Devon,PL6 8WY,50.41233826,-4.166357994
4105557,APR,Trust,Independent,Visible,FALSE,Coventry & Rugby Gp Alliance Limited,Christchurch House,Greyfriars Lane,,Coventry,West Midlands,CV1 2GQ,52.40594482,-1.510919094
4209604,APT,Trust,Independent,Visible,FALSE,Core Care Links Ltd,C/O Raj Medical Centre,Laceby Road,,Grimsby,South Humberside,DN34 5LP,53.55060577,-0.11402481
4210025,APV,Trust,Independent,Visible,FALSE,Deanbrook LLP,The Candover Clinic,Aldermaston Road,,Basingstoke,Hampshire,RG24 9NA,51.28061676,-1.109861135
4210042,APW,Trust,Independent,Visible,FALSE,Ambicorp Ltd,Sherwood House,Ollerton Road,Edwinstowe,Mansfield,Nottinghamshire,NG21 9QE,53.19540405,-1.061256766
4210141,ARH,Trust,Independent,Visible,FALSE,Arthur Rank Hospice Charity,Arthur Rank House,Brookfields,351 Mill Road,Cambridge,Cambridgeshire,CB1 3DF,52.19712448,0.150816754
4210158,APX,Trust,Independent,Visible,FALSE,Mental Health Concern,36 Brenkley Way,Blezard Business Park,Seaton Burn,Newcastle Upon Tyne,Tyne And Wear,NE13 6DS,55.06080246,-1.63002038
4210175,APY,Trust,Independent,Visible,FALSE,Cardium Ltd,Lake View,28 Willow Bank,,Newton-Le-Willows,Merseyside,WA12 0DQ,53.45465088,-2.61044383
4210178,AQ0,Trust,Independent,Visible,FALSE,Middlewood Ltd,C/O Priorslegh Medical Centre,Civic Centre Car Park,,,,,,
4317872,AQ1,Trust,Independent,Visible,FALSE,Anesi Healthcare Ltd,Hassengate Medical Centre,Southend Road,,Stanford-Le-Hope,Essex,SS17 0PH,51.51931763,0.42742151
4317897,AQ2,Trust,Independent,Visible,FALSE,Southern Independent Medical Practice Limited,5 Wyndham Road,,,Salisbury,Wiltshire,SP1 3AA,51.07427979,-1.795466423
4317911,AQ3,Trust,Independent,Visible,FALSE,Woodbury Medical Ltd,183 Petts Wood Road,Petts Wood,,Orpington,Kent,BR5 1JZ,51.39011002,7.54E-02
4317923,AQ4,Trust,Independent,Visible,FALSE,Central4haringey,1 Arcadian Gardens,,,London,Greater London,N22 5AB,51.6067276,-0.110758871
4318001,AQ5,Trust,Independent,Visible,FALSE,Health And Lifestyle Research Unit HQ,2 Stayners Road,,,London,Greater London,E1 4AH,51.52219772,-4.72E-02
4318003,AQ6,Trust,Independent,Visible,FALSE,Thames Valley Vasectomy Services Ltd,The Chalet,27 Meadow Way,Dorney Reach,Maidenhead,Berkshire,SL6 0DR,51.50732803,-0.679346323
4318042,AQ7,Trust,Independent,Visible,FALSE,One Care Consortium Limited,16 Queen Square,,,Bristol,Avon,BS1 4NT,51.45066071,-2.593034506
4318063,AQ8,Trust,Independent,Visible,FALSE,Hounslow Gp Federation CIC,Pentelow Practice,26 Pentelow Gardens,,Feltham,Middlesex,TW14 9EF,51.45662308,-0.416559249
4428102,AQ9,Trust,Independent,Visible,FALSE,Saroia Staffing Services Limited,50 Newhall Street,,,Birmingham,West Midlands,B3 3RJ,52.48187637,-1.903362274
4428104,AQA,Trust,Independent,Visible,FALSE,Tynehealth Ltd,Monkseaton Medical Centre,Cauldwell Avenue,,Whitley Bay,Tyne And Wear,NE25 9PH,55.03672409,-1.472852111
4511428,AQC,Trust,Independent,Visible,FALSE,Bradford Physiotherapy Clinic Ltd,Leylands Mc,81 Leylands Lane,Heaton,Bradford,West Yorkshire,BD9 5PZ,53.8126297,-1.792538285
4511432,AQD,Trust,Independent,Visible,FALSE,Jorvik Podiatry Ltd,10 Boroughbridge Road,,,York,North Yorkshire,YO26 5RU,53.9634552,-1.116841316
4511439,AQE,Trust,Independent,Visible,FALSE,Clatterbridge Pharmacy Ltd,The Clatterbridge Cancer Centre,Clatterbridge Road,Bebington,Wirral,Merseyside,CH63 4JY,53.33227158,-3.025834322
4511441,AQF,Trust,Independent,Visible,FALSE,The Clatterbridge Clinic LLP,Clatterbridge Road,Bebington,,Wirral,Merseyside,CH63 4JY,53.33227158,-3.025834322
4511451,AQG,Trust,Independent,Visible,FALSE,Procare Health Limited,Fairlands Medical Centre,Fairlands Avenue,Worplesdon,Guildford,Surrey,GU3 3NA,51.26314545,-0.622331023
4511562,AQK,Trust,Independent,Visible,FALSE,Vernova Healthcare Community Interest Company,Waters Green Medical Centre,Sunderland Street,,Macclesfield,Cheshire,SK11 6JL,53.25794983,-2.122607708
4511809,AQJ,Trust,Independent,Visible,FALSE,The College Of St Barnabas,Blackberry Lane,,,Lingfield,Surrey,RH7 6NJ,51.15695953,-5.36E-03
4511811,AQL,Trust,Independent,Visible,FALSE,Bristol Urology Associates,85 Alma Road,Clifton,,Bristol,Avon,BS8 2DP,51.46377563,-2.609946012
4621458,AQM,Trust,Independent,Visible,FALSE,Faversham Medical Practice Miu,Faversham Health Centre,Bank Street,,Faversham,Kent,ME13 8QR,51.31461334,0.889017105
4621467,AQN,Trust,Independent,Visible,FALSE,Phl Out Of Hours Ltd,1 Barnes Wallis Court,Wellington Road,Cressex Business Park,High Wycombe,Buckinghamshire,HP12 3PS,51.62174606,-0.768449903
4621589,AQP,Trust,Independent,Visible,FALSE,Croftlands Trust Limited,Logic House,Allenbrook Road,,Carlisle,Cumbria,CA1 2UT,54.89140701,-2.894138813
4621591,AQR,Trust,Independent,Visible,FALSE,Northern Health Gppo Ltd,Five Oaks Family Practice,Oak House,Graham Street,Manchester,Greater Manchester,M11 3BB,53.47577286,-2.194380283
4621798,AQT,Trust,Independent,Visible,FALSE,Cornwall Hospice Care Limited,Porthpean Road,,,St. Austell,Cornwall,PL26 6AB,50.32857513,-4.772080898
4621801,AQV,Trust,Independent,Visible,FALSE,Namron Care Provider Ltd,1 Holly Street,,,Lincoln,Lincolnshire,LN5 8RS,53.20061111,-0.552465439
4621803,AQW,Trust,Independent,Visible,FALSE,Fareham And Gosport Primary Care Alliance Ltd,233A Brook Lane,Sarisbury Green,,Southampton,Hampshire,SO31 7DQ,50.87152863,-1.273606181
4621813,AQX,Trust,Independent,Visible,FALSE,Leicester City Central Healthcare Ltd,122 Canon Street,,,Leicester,Leicestershire,LE4 6NL,52.65158081,-1.113166094
4621892,AQY,Trust,Independent,Visible,FALSE,South Eastern Hampshire Alliance Limited,Liphook & Liss Surgery,Station Road,,Liphook,Hampshire,GU30 7DR,51.07117844,-0.801887691
4621894,AR0,Trust,Independent,Visible,FALSE,Associated Physiotherapy Partnership Ltd,Griffins Court,24-32 London Road,,Newbury,Berkshire,RG14 1JX,51.40606308,-1.323614001
4621922,AR4,Trust,Independent,Visible,FALSE,Southampton Primary Care Limited,North Street,,,Havant,Hampshire,PO9 1QU,50.85406113,-0.980696082
4621929,AR6,Trust,Independent,Visible,FALSE,Salix Health Ltd,Gill Medical Centre,5 Harriet Street,Worsley,Manchester,Greater Manchester,M28 3DR,53.52429199,-2.398369789
4621949,AR7,Trust,Independent,Visible,FALSE,Portsmouth Primary Care Alliance Ltd,280 Havant Road,,,Portsmouth,Hampshire,PO6 1PA,50.84641647,-1.04657197
4621951,AR8,Trust,Independent,Visible,FALSE,The Eye Academy (Richmond) Ltd,49 King Edward Court,,,Windsor,Berkshire,SL4 1TG,51.48201752,-0.610317171
4622172,AR9,Trust,Independent,Visible,TRUE,East Kent Rehabilitation Alliance Limited,Unit 92,,,,,,,
4622201,ARA,Trust,Independent,Visible,FALSE,Mid Hampshire Healthcare Limited,Charlton Hill Surgery,Charlton Road,,Andover,Hampshire,SP10 3JY,51.21405411,-1.493551373
4622336,ARF,Trust,Independent,Visible,TRUE,St Wilfrid's Hospice,1 Broadwater Way,,,Eastbourne,East Sussex,BN22 9PZ,50.79401779,0.276728004
4622467,ARG,Trust,Independent,Visible,FALSE,Westminister Drug Project,103 Kingsway,Holburn,,London,Greater London,WC2B 6QX,51.51638412,-0.120106116
4622488,ARJ,Trust,Independent,Visible,TRUE,Northamptonshire Psychological Care Service Ltd,Satra House,Rockingham Road,,Kettering,Northamptonshire,NN16 9JH,52.41253662,-0.730856121
4622508,ARK,Trust,Independent,Visible,FALSE,Townsend House Ent Services,Townsend House Surgery,49 Harepath Road,,Seaton,Devon,EX12 2RY,50.70849228,-3.073272228
4622510,ARL,Trust,Independent,Visible,FALSE,Primary Care Sheffield (HQ),1 Carter Knowle Road,,,Sheffield,South Yorkshire,S7 2DW,53.35342026,-1.488714337
4622615,ARM,Trust,Independent,Visible,FALSE,Gdoc Ltd,Suite 3D Eastgate House,121-131 Eastgate Street,,Gloucester,Gloucestershire,GL1 1PX,51.86248398,-2.240112543
4622625,ARN,Trust,Independent,Visible,FALSE,Local Care Direct,Sheridan Teal House Unit,2 Longbow Close,Bradley,Huddersfield,West Yorkshire,HD2 1GQ,53.68019867,-1.761986375
4622628,ARP,Trust,Independent,Visible,FALSE,Warrington Primary Care Homes CIC,Unit 1 Bankside,Crosfield Street,,Warrington,Cheshire,WA1 1UP,53.38976669,-2.60253787
4622648,ARQ,Trust,Independent,Visible,FALSE,Chelsea Medical - Dr Rose's Family Practice,5 Sloane Avenue,,,London,Greater London,SW3 3JD,51.49100113,-0.163385987
4622752,ARR,Trust,Independent,Visible,FALSE,Berkshire Primary Care Ltd,Binfield Surgery,Terrace Road North,Binfield,Bracknell,Berkshire,RG42 5JG,51.43423843,-0.792660356
4622755,ARX,Trust,Independent,Visible,FALSE,Monmedical Ltd,120 Hillfield Avenue,,,London,Greater London,N8 7DN,51.58538818,-0.118082121
4732678,ARV,Trust,Independent,Visible,FALSE,New Forest Healthcare Ltd,6 Parkers Close,,,Ringwood,Hampshire,BH24 1SD,50.85417557,-1.770872116
4732680,ARW,Trust,Independent,Visible,FALSE,Bury Gp Practices Limited,Townside Primary Care Centre,1 Knowsley Place,Knowsley Street,Bury,Lancashire,BL9 0SN,53.58984756,-2.298735142
4732717,ARY,Trust,Independent,Visible,FALSE,The Village Practice,Thornton Medical Centre,Church Road,,Thornton-Cleveleys,Lancashire,FY5 2TZ,53.87688446,-3.014539957
4732737,AT0,Trust,Independent,Visible,FALSE,NHS Practitioner Health Programme,Riverside Medical Centre,Hobart House,,,,,,
4732739,AT6,Trust,Independent,Visible,FALSE,Best Practice (South Of England) Limited,26-30 London Road,Cowplain,,Waterlooville,Hampshire,PO8 8DL,50.89388657,-1.018161058
4732806,AT7,Trust,Independent,Visible,FALSE,Rehabilitation And Therapy Skills Development Ltd,Chantry Lodge,Pyecombe Street,Pyecombe,Brighton,East Sussex,BN45 7EE,50.90182114,-0.174890637
4842811,ART,Trust,Independent,Visible,FALSE,Hawk Eye Ventures Limited,Rosegarth,Straight Mile,Calf Heath,Wolverhampton,West Midlands,WV10 7DW,52.67709351,-2.092278481
4842860,AT8,Trust,Independent,Visible,FALSE,Danum Medical Services Ltd,Unit 8-9,Heather Court,Shaw Wood Way,Doncaster,South Yorkshire,DN2 5YL,53.54301071,-1.086498737
4952618,ATA,Trust,Independent,Visible,FALSE,The Mews Practice,The Mews,Elmdon House,116 London Road,Guildford,Surrey,GU1 1TN,51.2460556,-0.556461751
4952719,AT9,Trust,Independent,Visible,TRUE,South East Lambeth Health Partnership,74 Herne Hill,,,London,,SE24 9QP,51.45562744,-9.92E-02
4952777,ATC,Trust,Independent,Visible,FALSE,Derwentside Healthcare Limited,Queens Road Surgery,83 Queens Road,Blackhill,Consett,County Durham,DH8 0BW,54.8666954,-1.843851447
4952779,ATD,Trust,Independent,Visible,FALSE,Thrive Partnership LLP,Flat 3,48 Cleveland Square,,London,Greater London,W2 6DB,51.5141449,-0.182156861
4952809,ATE,Trust,Independent,Visible,FALSE,Sunderland Gp Alliance Limited,C/O Rmt,Gosforth Park Avenue,,Newcastle Upon Tyne,Tyne And Wear,NE12 8EG,55.0175705,-1.593431592
4952816,ATF,Trust,Independent,Visible,FALSE,Interhearing Ltd,Radbrook Green Surgery,Bank Farm Road,,Shrewsbury,Shropshire,SY3 6DU,52.69629669,-2.775063038
4952841,ATG,Trust,Independent,Visible,FALSE,Colemans Hearing And Vision Centre,7-11 St Augustines Street,,,Norwich,Norfolk,NR3 3DH,52.63729858,1.29309833
4952843,ATH,Trust,Independent,Visible,FALSE,Peninsula Trauma Network,Bircham Park Offices,Derriford Road,Derriford,Plymouth,Devon,PL6 8BQ,50.41785049,-4.118226051
4952882,ATJ,Trust,Independent,Visible,FALSE,Beezee Bodies C.I.C,27 Mill Street,,,Bedford,Bedfordshire,MK40 3EU,52.13681412,-0.465451956
4953034,ATK,Trust,Independent,Visible,FALSE,Gp Health Partners Ltd,The Old Cottage Hospital,Alexandra Road,,Epsom,Surrey,KT17 4BL,51.33439255,-0.255469978
4953036,ATL,Trust,Independent,Visible,FALSE,Begg Practice,Entrance B,162 St. John's Hill,Wandsworth,London,Greater London,SW11 1SW,51.46001053,-0.179399788
4954107,ATM,Trust,Independent,Visible,FALSE,Newbridge Care Systems Ltd,Newbridge House,147 Chester Road,Streetly,Sutton Coldfield,West Midlands,B74 3NE,52.57989502,-1.884626746
4954126,ATN,Trust,Independent,Visible,FALSE,Big Practice Limited,C/O Oaks Medical Practice,199 Shady Lane,,Birmingham,West Midlands,B44 9ER,52.55244446,-1.897116661
4954149,ATR,Trust,Independent,Visible,FALSE,Everyone Health,3 Watling Drive,Sketchley Meadows,,Hinckley,Leicestershire,LE10 3EY,52.5239563,-1.381307483
4954152,ATP,Trust,Independent,Visible,FALSE,Bromley Gp Alliance Ltd,Numeric House,98 Station Road,,Sidcup,Kent,DA15 7BY,51.43216705,0.102810092
4954154,ATQ,Trust,Independent,Visible,FALSE,Primecare Ltd,Enbrook Park,Sandgate,,Folkestone,Kent,CT20 3SE,51.07569885,1.14912951
4954249,ATW,Trust,Independent,Visible,FALSE,Inspira Health,North Huyton Primary Care Centre,Woolfall Heath Avenue,Huyton,Liverpool,Merseyside,L36 3TN,53.42280579,-2.856235504
4954251,ATT,Trust,Independent,Visible,FALSE,Ashbourne Physiotherapy & Sports Injuries Clinic Limited,1 Spire House,Waterside Business Park,,Ashbourne,Derbyshire,DE6 1DG,53.01042175,-1.743044138
4954253,ATV,Trust,Independent,Visible,FALSE,Primary Care Cheshire CIC,The Helsby & Elton Practice,Lower Robin Hood Lane,Helsby,Frodsham,Cheshire,WA6 0BW,53.27045441,-2.770506859
4954278,ATX,Trust,Independent,Visible,FALSE,Focus Independent Adult Social Work C.I.C,Heritage House,Fishermans Wharf,,Grimsby,South Humberside,DN31 1SY,53.56846619,-8.39E-02
4954294,ATY,Trust,Independent,Visible,FALSE,Barnsley Healthcare Federation CIC,Chaplefield Medical Centre,Mayflower Way,Wombwell,Barnsley,South Yorkshire,S73 0AJ,53.52217865,-1.395703673
5065247,AV0,Trust,Independent,Visible,FALSE,Bluesky Orthopaedic Ltd,1 Manor Road Extension,Oadby,,Leicester,Leicestershire,LE2 4FG,52.60549927,-1.071244121
5065309,AV1,Trust,Independent,Visible,FALSE,Respiricare Limited,4 Curlew Avenue,Lower Halstow,,Sittingbourne,Kent,ME9 7DF,51.37436295,0.666789949
5065313,AV4,Trust,Independent,Visible,FALSE,The Yorkshire No-Scapel Vasectomy Service,The Ridge Medical Centre,Cousen Road,,Bradford,West Yorkshire,BD7 3JX,53.78089905,-1.779810429
5065348,AV2,Trust,Independent,Visible,FALSE,Child Dynamix,95 Preston Road,,,Hull,North Humberside,HU9 3QB,53.75906754,-0.284551501
5176050,AV3,Trust,Independent,Visible,FALSE,Greater Peterborough Network Ltd,Nene Valley Medical Practice,Clayton,Orton Goldhay,Peterborough,Cambridgeshire,PE2 5GP,52.54754639,-0.28204754
5176117,AV5,Trust,Independent,Visible,FALSE,Gp Care Services Ltd,The Kingsway Practice,285A Kingsway,,Rochdale,Lancashire,OL16 4AT,53.61330414,-2.136016607
5176405,AV6,Trust,Independent,Visible,FALSE,Nsl Care Services HQ,Fourth Floor,Westgate House,West Gate,London,Greater London,W5 1YY,51.53130722,-0.295718074
5176407,AV7,Trust,Independent,Visible,FALSE,Orbit Healthcare Ltd,156 Stockport Road,,,Ashton-Under-Lyne,Lancashire,OL7 0NW,53.47829819,-2.110496283
5176864,AV8,Trust,Independent,Visible,FALSE,Harvey Road Clinic - Gpwsi,Harvey Road Clinic,Harvey Road,South Yardley,Birmingham,West Midlands,B26 1TH,52.46484375,-1.809079766
5176874,AV9,Trust,Independent,Visible,FALSE,Mountain Healthcare Limited,The Mount,The Green,Finchingfield,Braintree,Essex,CM7 4JX,51.96857452,0.45015949
5176876,AVE,Trust,Independent,Visible,FALSE,Iq Care Ltd,Angmering Medical Centre,Station Road,Angmering,Littlehampton,West Sussex,BN16 4HL,50.82810974,-0.485003352
5176949,AVA,Trust,Independent,Visible,FALSE,Palmaris Healthcare Limited,40 Villiers Street,,,London,Greater London,WC2N 6NJ,51.50757599,-0.123062626
5176963,AVC,Trust,Independent,Visible,FALSE,Igp Care Ltd,Ellen House,Waddington Street,,Oldham,Lancashire,OL9 6EE,53.54813766,-2.130132437
5176967,AVD,Trust,Independent,Visible,FALSE,Priory Medical Centre Endoscopy Service,The Priory Medical Centre,Belmont Grove,,Liverpool,Merseyside,L6 4EW,53.42422485,-2.945729494
5177118,AVG,Trust,Independent,Visible,FALSE,Enfield Healthcare Alliance Limited,Primary Care Urgent Access,Evergreen Primary Care Centre,1 Smythe Close,,,,,
5177129,AVH,Trust,Independent,Visible,FALSE,Able 2 Occupational Therapy Services Ltd,1 Faraday Drive,Stourbridge Drive,,Bridgnorth,Shropshire,WV15 5BA,52.53001404,-2.402042866
5262826,AVJ,Trust,Independent,Visible,FALSE,Bb Healthcare Solutions Ltd,49 Ballards Walk,,,Basildon,Essex,SS15 5PA,51.57701874,0.435128719
5262951,AVN,Trust,Independent,Visible,FALSE,Sutton Gp Services Limited,52 Mollison Drive,,,Wallington,Surrey,SM6 9BY,51.35734558,-0.129367694
5262998,AVK,Trust,Independent,Visible,FALSE,Trinity Care Wakefield,Trinity Medical Centre,Thornhill Street,,Wakefield,West Yorkshire,WF1 1PG,53.67996216,-1.494807482
5263028,AVL,Trust,Independent,Visible,FALSE,Medway Practices Alliance Ltd (Mpa),Court View Surgery,2A Darnley Road,Strood,Rochester,Kent,ME2 2HA,51.3931694,0.481846809
5263112,AVM,Trust,Independent,Visible,FALSE,Crg Medical Services Ltd,Hq Hamil At The Quays,Office 14 - 16 1St Flr,Clippers Quay,Salford,Greater Manchester,M50 3XP,53.46692657,-2.286211729
5372874,AVQ,Trust,Independent,Visible,FALSE,One Ashford Healthcare Ltd,Squire Patton Boggs (Ref:Csu),Rutland House,148 Edmund Street,Birmingham,West Midlands,B3 2JR,52.48232651,-1.900975823
5372887,AVR,Trust,Independent,Visible,FALSE,Touchstone Leeds,Touchstone House,2-4 Middleton Crescent,,Leeds,West Yorkshire,LS11 6JU,53.77392197,-1.547651887
5372889,AVT,Trust,Independent,Visible,FALSE,Terrence Higgins Trust HQ,Acorn House,314-320 Gray's Inn Road,,London,Greater London,WC1X 8DP,51.52857971,-0.118969537
5372906,AVV,Trust,Independent,Visible,FALSE,North Lewisham Health Limited,Grove Medical Centre,Windlass Place,,London,Greater London,SE8 3QH,51.49025726,-0.035212755
5372908,AVW,Trust,Independent,Visible,FALSE,Bournemouth 1 Domiciliary Specsavers (HQ),Forum 6,The Forum,Parkway,,,,,
5372910,AVX,Trust,Independent,Visible,FALSE,Lewisham Healthcare Limited,Torridon Road,,,London,Greater London,SE6 1RB,51.44010925,-2.10E-03
5372912,AVY,Trust,Independent,Visible,FALSE,Lewisham Primary Care Partnership Limited,St Johns Medical Centre,Loampit Hill,,London,Greater London,SE13 7SX,51.46739197,-2.22E-02
